"Location_Y_Step250","Location_X_Step250","Location","Hour","average_ParticipantsAtLocation","average_UpdateCount_AtHome","average_UpdateCount_AtRecreation","average_UpdateCount_AtRestaurant","average_UpdateCount_Transport","average_TotalUpdates"
"7750","-3250","-3250,7750","20","5.818181818181819","61.36363636363637","0","0","0.9090909090909091","62.27272727272727"
"4500","-4500","-4500,4500","20","1","12","0","0","0","12"
"6500","-4000","-4000,6500","20","19.000000000000004","36","0","0","18.454545454545453","54.45454545454545"
"5250","-4250","-4250,5250","20","4.1","32.699999999999996","0","0","1.4","34.1"
"5000","-1500","-1500,5000","20","1.375","9.5","0","0","0.625","10.125"
"5750","-4000","-4000,5750","20","4.181818181818182","28.09090909090909","0","0","1.3636363636363638","29.454545454545457"
"6500","-4250","-4250,6500","20","1.5454545454545454","14.454545454545455","0","0","0.2727272727272727","14.727272727272727"
"5750","-4250","-4250,5750","20","5.363636363636364","46.72727272727273","0","0","1.1818181818181819","47.90909090909091"
"6500","-2750","-2750,6500","07","9.249999999999998","35.5","0","0","6.5","42.00000000000001"
"6250","-1750","-1750,6250","07","9.25","75.41666666666667","0","0","5.75","81.16666666666666"
"4750","1250","1250,4750","07","7.333333333333334","31.25","0","0","5.75","50.25"
"5250","0","0,5250","07","7.416666666666666","50.333333333333336","0","0","6.416666666666666","56.75"
"5000","-1500","-1500,5000","23","1.2000000000000002","9.899999999999999","0","0","0.3","10.2"
"5750","-4000","-4000,5750","23","3.9999999999999996","34.545454545454554","0","0","0.9090909090909091","35.45454545454546"
"6500","-4250","-4250,6500","23","1.3636363636363635","16.363636363636363","0","0","0","16.363636363636363"
"4750","-1000","-1000,4750","23","13.727272727272728","0","0","0","14.454545454545455","14.454545454545455"
"4500","-250","-250,4500","23","5.363636363636363","5.181818181818182","0","0","5.272727272727273","10.454545454545455"
"7250","-3750","-3750,7250","23","13.000000000000002","62.63636363636364","0","0","8.090909090909092","70.72727272727273"
"7250","-4000","-4000,7250","23","3.5454545454545454","32.90909090909091","0","0","0.36363636363636365","33.27272727272727"
"500","0","0,500","23","1.909090909090909","20.999999999999996","0","0","0.0909090909090909","21.09090909090909"
"3000","-1000","-1000,3000","03","8.333333333333332","100","0","0","0","100"
"3500","1750","1750,3500","03","4","48","0","0","0","48"
"4500","1750","1750,4500","03","2","24","0","0","0","24"
"2000","-1750","-1750,2000","03","3","35.916666666666664","0","0","0","35.916666666666664"
"5750","-1500","-1500,5750","03","4","48","0","0","0","48"
"4750","2250","2250,4750","03","3","36","0","0","0","36"
"3000","750","750,3000","03","1","12","0","0","0","12"
"3000","-1250","-1250,3000","03","13.75","165","0","0","0","165"
"6250","-750","-750,6250","03","7","84","0","0","0","84"
"4250","2000","2000,4250","03","1.8333333333333333","22","0","0","0","22"
"1750","-1750","-1750,1750","03","4.083333333333333","48","0","0","0.08333333333333333","48.083333333333336"
"6500","-500","-500,6500","23","1.1818181818181819","13.454545454545455","0","0","0","13.454545454545455"
"3000","-2000","-2000,3000","23","14.181818181818182","14.454545454545453","0","0","15.09090909090909","29.545454545454543"
"5750","-1000","-1000,5750","23","31.363636363636363","0","0","0","32.81818181818182","32.81818181818182"
"4250","-1500","-1500,4250","23","9.727272727272728","0","0","0","10.454545454545455","10.454545454545455"
"4750","500","500,4750","23","5.2727272727272725","7.363636363636363","0","0","4.454545454545454","11.818181818181818"
"6500","-3000","-3000,6500","23","4.545454545454545","18","0","0","3.090909090909091","21.09090909090909"
"4750","-3500","-3500,4750","23","1.8181818181818181","16.909090909090907","0","0","0","16.909090909090907"
"4750","-2250","-2250,4750","23","5.727272727272727","14.181818181818182","0","0","4.7272727272727275","18.90909090909091"
"6750","-3750","-3750,6750","20","11.181818181818182","7.636363636363636","0","0","11.818181818181818","19.454545454545457"
"7250","-3750","-3750,7250","20","13.272727272727273","39.09090909090909","0","0","11.636363636363635","50.727272727272734"
"5750","-2750","-2750,5750","20","30.90909090909091","0","0","0","31.90909090909091","31.90909090909091"
"3000","-2250","-2250,3000","20","5.545454545454545","19.272727272727273","0","0","4.454545454545455","23.72727272727273"
"500","0","0,500","20","1.727272727272727","18.545454545454547","0","0","0.1818181818181818","18.727272727272727"
"5500","-3750","-3750,5500","20","10.90909090909091","0","0","0","12.454545454545455","12.454545454545455"
"6000","-3750","-3750,6000","20","16.090909090909093","0","0","0","16.545454545454547","16.545454545454547"
"6500","-500","-500,6500","20","1.2000000000000002","8.8","0","0","0.5","9.299999999999999"
"3000","-2000","-2000,3000","20","20.181818181818183","10.272727272727272","0","0","23.272727272727273","33.54545454545454"
"7000","-4250","-4250,7000","20","11.090909090909092","15.727272727272727","0","0","10.818181818181818","26.545454545454543"
"6250","-2500","-2500,6250","03","7.333333333333333","88","0","0","0","88"
"6250","-1750","-1750,6250","03","11","132","0","0","0","132"
"6000","-750","-750,6000","23","5.7272727272727275","45.90909090909091","0","0","1.7272727272727273","47.63636363636364"
"5500","-3500","-3500,5500","23","1.2","0","0","0","1.2","1.2"
"6000","-2250","-2250,6000","23","1.2000000000000002","12.9","0","0","0","12.9"
"6750","-4250","-4250,6750","23","10.454545454545455","14.454545454545453","0","0","10.090909090909092","24.545454545454547"
"6250","-3250","-3250,6250","20","26.36363636363636","7.818181818181818","0","0","27.000000000000004","34.81818181818182"
"5000","0","0,5000","20","4.090909090909091","0","0","0","5","5"
"4750","-3500","-3500,4750","20","1.5","6.9","0","0.6000000000000001","1.2","8.7"
"5750","-750","-750,5750","20","7.636363636363637","12.454545454545453","0","0","7","19.454545454545453"
"4750","-2250","-2250,4750","20","3.2727272727272725","5.818181818181818","0","0","3.2727272727272725","9.090909090909092"
"5750","-3000","-3000,5750","20","6.909090909090909","0","0","0","6.909090909090909","6.909090909090909"
"6000","-750","-750,6000","20","6.2727272727272725","41.45454545454546","0","0","2.5454545454545454","44"
"5750","-500","-500,5750","20","6.636363636363636","43.18181818181818","0","0","2.909090909090909","46.090909090909086"
"4750","1250","1250,4750","03","6","72","0","0","0","72"
"5250","0","0,5250","03","9","108","0","0","0","108"
"3250","1500","1500,3250","07","6.916666666666666","35.083333333333336","0","0","4.75","39.83333333333333"
"5750","-2000","-2000,5750","07","43.083333333333336","19.333333333333332","0","0","42","61.333333333333336"
"6750","-2750","-2750,6750","07","11.25","44.75","0","0","11.583333333333332","64.58333333333334"
"1000","-1500","-1500,1000","07","3.1666666666666665","15.5","0","0","2.916666666666667","18.416666666666668"
"3500","1250","1250,3500","07","12.249999999999998","70.66666666666666","0","0","7.916666666666666","78.58333333333334"
"5000","2250","2250,5000","07","11.500000000000002","17.25","0","0","10.416666666666668","27.666666666666664"
"3750","1250","1250,3750","07","9.75","0","0","0","9.916666666666666","16.749999999999996"
"2000","500","500,2000","07","22.916666666666668","10.5","0","2.1666666666666665","22.5","35.166666666666664"
"7750","-3250","-3250,7750","07","4.416666666666667","21.416666666666668","0","0","3.083333333333333","24.499999999999996"
"4500","1000","1000,4500","07","16.333333333333336","9.75","0","0","13.083333333333334","47.583333333333336"
"2500","-1000","-1000,2500","07","2.166666666666667","22.5","0","0","1.25","23.750000000000004"
"6250","-2500","-2500,6250","07","5.333333333333332","40.25","0","0","2.6666666666666665","42.91666666666667"
"3250","1500","1500,3250","03","5.833333333333334","70","0","0","0","70"
"4750","-4500","-4500,4750","03","19.583333333333332","235","0","0","0","235"
"6750","-2500","-2500,6750","03","4.333333333333333","52","0","0","0","52"
"1000","-1500","-1500,1000","03","6","72","0","0","0","72"
"3500","1250","1250,3500","03","8","96","0","0","0","96"
"5000","2250","2250,5000","03","4","48","0","0","0","48"
"3250","1250","1250,3250","03","7","84","0","0","0","84"
"2000","500","500,2000","03","1","12","0","0","0","12"
"4750","-4250","-4250,4750","23","1","12","0","0","0","12"
"6250","-3250","-3250,6250","23","19.727272727272727","7.909090909090908","0","0","20.363636363636363","28.272727272727273"
"6000","-2250","-2250,6000","20","1.3333333333333333","12.333333333333332","0","0","0","12.333333333333332"
"5250","-750","-750,5250","23","8.727272727272727","24.636363636363637","0","0","6.636363636363637","31.272727272727277"
"1250","1250","1250,1250","07","2","23.5","0","0","0.25","23.75"
"6250","-3000","-3000,6250","23","13.454545454545453","36.09090909090909","0","0","11.727272727272727","47.81818181818181"
"3750","-750","-750,3750","23","7.545454545454546","12","0","0","6.636363636363637","18.636363636363637"
"4750","-4250","-4250,4750","20","1","12","0","0","0","12"
"2250","-1500","-1500,2250","07","1.166666666666667","12.249999999999998","0","0","0.08333333333333333","12.333333333333332"
"5250","-750","-750,5250","20","10.909090909090908","16.636363636363633","0","0","9.818181818181818","26.454545454545457"
"7750","-3250","-3250,7750","03","8.25","99.00000000000001","0","0","0","99.00000000000001"
"2500","1000","1000,2500","23","2","23.545454545454547","0","0","0","23.545454545454547"
"4500","1000","1000,4500","03","1.3333333333333333","15.999999999999996","0","0","0","15.999999999999996"
"6250","-3000","-3000,6250","20","16.90909090909091","34.63636363636364","0","0","14.272727272727272","48.909090909090914"
"5000","2000","2000,5000","07","4.166666666666667","27.583333333333336","0","0","3","30.583333333333336"
"6000","-3000","-3000,6000","20","30.363636363636363","29","0","0","28.454545454545457","57.45454545454545"
"4500","-500","-500,4500","20","9.181818181818182","0","0","0","9.181818181818182","9.181818181818182"
"3750","1250","1250,3750","23","4.363636363636363","0","0","0","4.545454545454546","4.545454545454546"
"2500","1000","1000,2500","20","1.3636363636363635","14.000000000000002","0","0","0.09090909090909091","14.090909090909092"
"4000","2250","2250,4000","03","3","36","0","0","0","36"
"1750","-500","-500,1750","07","20.916666666666664","44.49999999999999","0","0","18.666666666666664","63.16666666666667"
"5250","-3750","-3750,5250","23","7.272727272727273","4.363636363636363","0","0","7.545454545454546","11.909090909090908"
"250","1000","1000,250","07","1","2.083333333333333","0","0","0.8333333333333333","2.9166666666666665"
"7500","-3500","-3500,7500","20","1","5.714285714285714","0","0","0.5714285714285714","6.285714285714286"
"5250","2250","2250,5250","03","3","36","0","0","0","36"
"1750","-500","-500,1750","20","16.181818181818183","60.36363636363637","0","0","11.454545454545453","71.81818181818183"
"1250","-1000","-1000,1250","07","3","1.4999999999999998","0","0","3.083333333333333","11.25"
"7500","-3500","-3500,7500","23","1","10.6","0","0","0","10.6"
"4250","500","500,4250","07","22.666666666666664","9.833333333333334","0","0","21.916666666666668","47"
"1750","-500","-500,1750","23","15.818181818181818","83.99999999999999","0","0","7.818181818181818","91.81818181818183"
"2500","-1000","-1000,2500","03","3","36","0","0","0","36"
"7500","-3750","-3750,7500","23","3.090909090909091","32.36363636363637","0","0","0.36363636363636365","32.72727272727273"
"1000","250","250,1000","20","1.5555555555555556","8","0","0","0.8888888888888888","8.88888888888889"
"4750","250","250,4750","07","23.833333333333336","16.5","0","0","20.416666666666664","59.66666666666667"
"3500","1500","1500,3500","20","3.1818181818181817","19.09090909090909","0","0","1.7272727272727275","20.81818181818182"
"1500","-1000","-1000,1500","20","10.727272727272727","12.727272727272728","0","0","10.272727272727273","22.999999999999996"
"2250","-1250","-1250,2250","07","1.166666666666667","3.9166666666666665","0","0","1.166666666666667","5.083333333333333"
"3250","750","750,3250","20","17.454545454545457","4.727272727272727","0","0","17.18181818181818","21.90909090909091"
"2500","-2500","-2500,2500","07","8.333333333333334","59.16666666666667","0","0","4.75","63.91666666666667"
"1250","1250","1250,1250","03","2.416666666666667","29.000000000000004","0","0","0","29.000000000000004"
"5250","2000","2000,5250","07","3.9166666666666665","6.083333333333333","0","0","3.833333333333333","9.916666666666666"
"750","250","250,750","20","1.375","12.25","0","0","0.375","12.625"
"1500","500","500,1500","07","12.5","38.416666666666664","0","5.666666666666667","10.333333333333336","61.91666666666667"
"3000","500","500,3000","20","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"5250","2000","2000,5250","20","2.727272727272727","17.727272727272727","0","0","1.090909090909091","18.81818181818182"
"7000","-4000","-4000,7000","20","1.5454545454545456","8.90909090909091","0","0","0.6363636363636365","9.545454545454545"
"6750","-3250","-3250,6750","20","6.454545454545454","20.636363636363637","0","10","4.1818181818181825","34.81818181818182"
"6000","-3500","-3500,6000","20","2.4545454545454546","25.363636363636363","0","0","0.2727272727272727","25.636363636363637"
"250","750","750,250","20","1.7000000000000002","14.6","0","0","0.3","14.9"
"5250","-4000","-4000,5250","20","2.4545454545454546","4.2727272727272725","0","0","3.090909090909091","7.363636363636363"
"5500","-4250","-4250,5500","20","3.4545454545454546","9.181818181818182","0","0","3.1818181818181817","12.363636363636363"
"2250","-1500","-1500,2250","03","2","24","0","0","0","24"
"5000","2000","2000,5000","03","4","48","0","0","0","48"
"1750","-500","-500,1750","03","10","120","0","0","0","120"
"250","1000","1000,250","03","1","12","0","0","0","12"
"1000","250","250,1000","23","1.3636363636363635","12","0","0","0.36363636363636365","12.363636363636365"
"3500","1500","1500,3500","23","3.545454545454545","31.545454545454547","0","0","0.5454545454545454","32.09090909090909"
"7000","-4250","-4250,7000","23","8.363636363636363","23.090909090909093","0","0","6.454545454545454","29.545454545454543"
"500","500","500,500","23","1","11.4","0","0","0","11.4"
"3500","-250","-250,3500","07","4.666666666666666","29.91666666666667","0","0","2.4999999999999996","32.41666666666667"
"2000","-2000","-2000,2000","07","2.1666666666666665","6.916666666666668","0","0","1.6666666666666665","8.583333333333334"
"750","-1750","-1750,750","07","1","5.583333333333334","0","0","1","6.583333333333334"
"5000","250","250,5000","07","3.416666666666667","23.75","0","0","3.333333333333333","27.083333333333332"
